id,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9
35,0.000435864472055,0.000540392764994,9.2208305124,6.43935299925,9.6057771552e-05,0.241058608304,0.0173840488716,0.000518339125268,31.3767101491,0.00152717972512
36,4.08734153976e-10,1.92549171822e-16,1.86431314187e-05,2.81950210712e-07,2588190587.16,0.000148773498035,5.92416998103e-07,11.2342832568,2.8740583635e-15,2.48998284364e-14
37,0.00372648116388,631461.369056,1.19062555782e-05,3.35916242468e-06,1.27954798653e-09,1.49342601447e-05,3.33952294524e-07,3.2750335828e-09,7.06515004889e-06,380624.046872
38,4.11314052934e-18,2.76942932747e-06,4.23630101455e-24,1.41889107922e-24,1.78953892584e-24,1.20331464454e-18,3.54755087962e-24,6.49560992811e-18,3.52705530253e-12,3.89909799764e+24
39,5.15754641389e-15,7.4887397065e-16,1.87221479878e-09,0.00113659925524,1.73611245604e-07,152643271365.0,0.000115832987423,2.48517079588e-11,8.07505722266e-14,5.6295163143e-15
40,0.66089985887,1.92342809919e-13,0.0064721620808,1.54728564785e-08,41510231.6455,2.25704978773e-07,4.80874541617e-08,9.90193447501e-06,2.88722619674e-09,1.53791002872e-10
41,4.53854997226e-15,2.7300419186e-10,1.6027088025e-07,0.000603052949968,7.6189805192e-13,3.50044913561e-08,2.59771493938e+12,1.49328796071e-18,2.06147103656e-10,6.40512051435e-11
42,7.47032840504e-05,0.00138855040077,0.0113838486705,1.02336020576,0.00105620989236,272.857234427,9.27577223676e-05,27.4082271506,0.000141247631472,0.00512219212115
43,7.38599747561e-19,2.95563992187e-08,3.11561810018e-10,4.78052390463e-08,3.13500897456e-14,8.43807334688e-10,6.6829943585e+14,1.33008244943e-21,1.73218927549e-13,1.64887158987e-12
44,9404845672.77,7.20148888986e-06,1.14427263731e-08,5.23508813559e-12,4.19454843938e-07,1.78903884155e-11,9.74263147834e-13,6.34120884949e-10,0.000917291007497,0.184190630154
45,2.20462861912e-07,0.000381325155624,2.70405568955e-19,1.98364591097e-15,1.76773594658e-20,8.18377696148e-15,2.84329351678e-24,1.67148029545e-12,9.98914415783e-14,9.40060243965e+18
46,0.00011292818541,0.000915452280221,0.11790303577,44.6391449745,0.0571492144672,5.2212073946,3.70900393363,0.00826946021124,0.000492499856886,0.00236455058831
47,0.0848962157328,0.00798587830351,0.0223460120275,0.324838791558,0.0228795269311,0.00339463742956,0.00125065871775,0.00186268981316,0.113562663223,100.373828473
48,8.98181404147e-15,6.99999633322e-11,7.68067336882e-16,7.36179328235e-15,3.71934453079e-05,1.62840820927,7.85666087397e-18,5.06210900249e+13,2.68920292468e-18,6.18240217226e-11
49,1.19866558733e-05,0.000114692544156,0.0352060662432,0.140839089706,0.0502756160268,0.0148963821287,2597.27944918,2.72311654286e-05,5.31766942779e-05,4.55552404639e-05
50,0.00106277704223,0.000285440734529,1.11275705338e-10,4.51413789602e-10,4.03681260559e-13,5.66744002654e-11,1.0234622684e-06,1.92351174726e-10,1.5109348461e-07,62807503000.1
51,0.000736327037804,1.70554116307e-05,2.81851384401e-10,2.08147410825e-07,1.19019809242e-06,4.07381869612e-08,0.000211931672359,5.11312042505e-10,31046172.7924,0.00317842958359
52,48.7314166981,3.55394120572e-05,70.3434613978,2.60980058749,0.000122836563523,0.0483613699019,0.000231906586692,0.0851638968394,0.000301695174384,0.000454958914863
53,6.71552533076e-07,7.61458052738e-05,0.0199946874988,291.749538963,0.0111737199277,6.4511922911,25.8741869931,6.77232206307e-05,3.72706024801e-05,0.00114915350905
54,0.202308108846,2.46323186023e-07,6.05348107964e-13,1.51038162654e-07,5.15949521498e-11,1.50600116748e-08,1.54170534979e-09,2.22685892514e-12,30078633837.4,1.55036978405e-08
55,0.00215009163714,3.63545782768e-06,1.46949992038e-11,8.92193227884e-08,1.24919578532e-11,1.24970053363e-08,2.67372958954e-12,2.45707609471e-14,200582276564.0,7.94896038774e-09
56,2.02542930557e-08,7.56290237423e-10,1.42699539311e-05,0.330675400881,0.000205456281173,0.000434813465676,7.03374395761e-07,590632.344778,1.0406075358e-07,0.0423908547474
57,2.58143382961e-06,2.62513051319e-06,0.000567635556231,1043.46841933,1.30125889296e-06,9.11242687324,1.7175700477e-06,5400.94318025,8.14867894064e-07,0.000823620706444
58,0.000165005966678,1.34219215119e-05,0.00306988502408,1.41132919713,1.82285219552,227.729554418,0.00197647667588,11.2752525347,2.07389130684e-05,0.000267973684948
59,0.000176593223249,0.000216214518492,0.00481892635118,124.9151035,0.00974061394532,0.716223205855,201.197009059,4.58413944211e-05,4.92991611272e-05,0.00421764768915
60,2.31918544004e-17,5.83615112538e-13,3.24246673569e-15,1.64594119329e-18,6.22205359741e-06,7.00493900308e-07,4.11843891817e-22,5.57832103152e+16,4.48096195139e-19,3.10438159859e-11
61,9.25627832861e-05,4.39125676208e-07,18.815122063,3.21923398481,5.89801615588e-06,6143.29716579,0.00275590315268,4.55892704954e-05,1.4657546776e-07,1.25084050095e-06
62,1.31085883804e-09,1.48832097103e-06,0.00189879689734,0.340576734502,8.09766242649e-06,0.0492661016515,409623.083081,9.90115952801e-08,2.27834852717e-06,9.80583681803e-08
63,0.00155533776336,0.00730864868779,0.99301675097,46.5003304607,0.0645814622582,0.0240209329564,0.0181667113596,0.000295072572703,0.0125224548619,5.04431894462
64,9.26946004818e-14,1.15881860835e-09,3.89789337781e-06,0.478758305171,3.5678897258e-08,5.60381780665e-05,1291239548.79,1.16448896152e-12,2.91654434925e-09,2.83671743465e-09
65,3.61536150831e-05,1.79636732434e-10,611491.34614,0.00333925267384,7.04922312671e-05,1.22596469369e-05,0.473417629321,1.12445496554e-05,4.1244232512e-06,1.02573703629e-06
66,0.0088275399686,6400.67190441,2.83333547907e-05,6.46543402836e-06,6.52574787219e-07,0.000265806659912,0.00266898035445,3.91057515789e-06,1318.14151557,0.537105046193
67,1.11671459831e-05,2.51251240407e-16,7.14532109828e+12,8.54768533717e-11,5.1134884318e-11,9.43395486358e-07,2.40957185874e-09,6.19880612498e-10,1.43585257554e-12,2.36577785299e-15
68,3.89124133882e-06,0.00172128265671,0.00190409825689,307.009631443,0.00348771730554,1.20914469141,10.7059257406,0.000121656747704,0.00336211451005,0.00638654600859
69,0.00170191228167,0.000253141763069,0.000452181251455,0.0573432969602,0.133544574007,0.406672165572,5.22102900726e-06,708.222258527,5.03580148904e-05,2.75003425781
70,0.0248583343405,9.55160217048e-06,935.826585326,0.015029116984,0.0214460801852,0.0199975431986,0.120947424065,0.00113786004066,0.000692682661632,4.24341803045e-05
71,2.99285763187e-13,3.78750939847e-08,5.32147394161e-07,14.8271365856,2.87199465193e-06,4.6258929604e-06,157063976.287,2.68332542965e-11,3.50777074808e-10,4.61633615356e-07
72,3.2706547107e-07,1.46411786728e-10,5.72759422049e-13,1.57317601408e-11,4.00425769115e-14,9.80458253306e-12,2.92843522938e-12,7.38983407664e-18,1.12159718326e+15,5.43137087924e-16
73,0.00381906557457,2.84510037187e-05,8.039765541e-08,7.12520543466e-07,4.12392164686e-07,1.94279872294e-05,5.26510766335e-07,9.13078792117e-09,19890897.6667,1.38561025061e-07
74,53999189.7075,4.6389871305e-08,9.57123728251e-11,4.63444375999e-07,5.69403810708e-08,2.67548855782e-09,2.02241696239e-13,0.00645033655426,1.50901653098,2.16610848216
75,1.09485877159e-12,3.17881546464e-24,2.55789869454e+15,2.77249191637e-08,4.99554909906e-11,0.00340233491759,1.11562699918e-12,1.4171498229e-12,1.55037825877e-16,1.57410527003e-20
76,0.000163113297612,6.0742665713e-05,4.1705121671e-07,4.24993790182e-09,3.13438317985e-09,1.78452606301e-06,2.80442527994e-11,0.00864242616084,7.64695266516e-08,329922533.772
77,8.09387926948e-06,2.24600877557e-07,2.84972342468e-06,285109.584108,5.18055673282e-06,0.739119155756,2.14219219134e-05,6.52550848287e-06,0.000139583808433,3.69274317471e-06
78,1.89843090133e-07,4.7562246712e-07,2.69054678676e-07,71536.6485276,1.62159339803e-05,3737.34402929,9.40655891204e-06,0.0287076617937,5.62737854339e-08,8.62243265179e-06
79,9.1617104763e-05,2.10165684242e-10,5.43500068639e-15,1.06577354093e-09,1.71202585733e-12,2.37808035194e-10,2.27362714347e-12,1.61154659904e-14,3.03904872765e+13,1.26554920593e-11
80,0.0392869023196,2.89130439964e-07,6.74888400916e-13,1.68033896517e-07,1.02727536154e-09,1.53819243689e-09,3.95844314435e-11,4.62035677836e-11,32786027805.1,8.68831847575e-08
81,0.000875581575793,804395710.204,2.72605234792e-09,5.51919273652e-10,6.40079397082e-12,3.99101633035e-05,2.46743786693e-09,1.04788426528e-09,0.00143688926529,1.47994091594
82,5.55200788252e-25,4.17808841868e+27,4.52880848222e-32,1.20013014939e-23,3.60141673657e-28,2.9271031922e-14,9.83337151506e-15,3.11040488147e-25,1.13752300345e-22,7.38070571383e-05
83,1.67376559705e-07,5.96099022047e-07,5.56299560205e-06,0.778481779563,0.00346572956729,5.41643960784,9.7800000977e-07,60111.6927051,3.65447721429e-07,0.000105602503884
84,0.000205356964428,8.68144837837e-07,1778.26793557,0.074440459792,0.00020496936438,55.9841314201,0.02937149993,0.00476663972836,5.5088417604e-07,2.33871481411e-06
85,0.000176807405217,3.66136181271e-06,0.0584778612471,0.00132320062767,0.00330946579315,6671.00484992,1.34570457502e-06,0.281487316405,6.81541379218e-09,0.0821690973541
86,0.220075859081,1.05874718466e-05,54.7218493395,0.0135979360691,58.1730230748,0.00093081790743,0.0106452078587,0.123582916162,0.000475409600391,0.00070936652089
87,0.110130446884,0.00355085681233,0.782133129438,0.546250727745,0.47680375101,0.0653586049475,0.0122115844164,3.88244635521,0.19017589082,0.0977722262917
88,5.66977362383e-06,2.56809059155e-08,1.97509099091e-15,3.85509440677e-08,4.01225145019e-08,2.53367183619e-09,1.58197808802e-10,3.52434881907e-10,47995437711.2,1.09992534405e-06
89,1.89078797696e-07,2.31785966046e-05,4.19466550904e-14,2.58086323219e-15,1.74032752965e-15,2.86563711153e-13,5.02463682217e-15,3.13299929432e-11,8.42156491505e-09,9.70021088802e+14
90,336235938.505,7.96713747032e-07,1.87948711492e-05,1.84387446892e-09,6.69938980157e-06,1.03147698727e-09,7.28615447093e-10,2.71557088191e-08,0.138358081499,6.43604929083e-07
91,3.43986571045e-06,0.000763256047038,0.0732196690602,43.789785704,0.00469580420311,0.192558583587,588.104963478,0.000112135211625,6.40240408186e-05,0.000248096453342
92,3.95887201724e-08,4.68908861807e-08,9.05017841176e-17,9.102578844e-10,1.9998181105e-11,5.3889583496e-09,4.71907101555e-13,1.20616475497e-13,4.41728615276e+12,3.90325173343e-07
93,3.08519663256e-19,4.70202773677e-09,2.35297345652e-05,0.0033108895241,3.76833955538e-13,2.25927440593e-07,9.48001544836e+12,2.42638842461e-19,8.19962012351e-15,6.44806498082e-13
94,4.2016009063e-06,4.50329311252e-14,0.0105178517256,1.13545186379e-05,8945681.34277,0.000547970934857,4.87356583371e-06,0.0232390236508,3.27774865926e-11,2.38323409357e-10
95,9.78772647563e-05,0.00633762816722,1.84651027905,0.664253607108,0.0604713185671,0.621298858787,132.235248176,0.000395260265426,0.000449867585087,0.000267537289278
96,6.13578893394e-07,7.78979650269e-07,0.696259342768,0.664687644158,0.0205276844175,1.84656182309e-05,76859.4666509,4.07054099416e-08,7.80704325288e-07,1.44359184868e-07
97,17512.729379,3.80303901484e-05,0.836027743779,0.00069083217259,0.000172613361798,6.17548532868e-05,0.000102947580494,1.61074956222e-06,5.17618532032,3.97230549628e-06
98,2.20821349404e+13,7.85260786893e-20,0.0843088841623,9.5378560819e-10,2.51367655161e-09,3.77569046152e-14,2.54634549816e-09,6.30757376226e-15,9.63719371105e-09,2.12435979065e-13
99,8.85728318199e-15,6.82609461659e-24,9.30964654291e-10,1.40132965904e-11,1.80653544082e-07,1.40691923019e-05,4.272428971e-23,5.63271701548e+15,3.47402731797e-17,3.04821018649e-09
100,4.02027420073e-05,3.91218062543e-09,0.0561214413384,0.000186457191081,37635.6671347,0.0266176971007,2.76138171216e-05,41.2361398232,2.90605389458e-06,3.27627856528e-08
101,3.58837939009e-07,2.07677485619e-07,0.00135222776009,0.0741829392424,0.000437816047136,69370.2885432,0.000328917412334,0.00347015968127,7.02369599785e-07,3.30772205514e-07
102,5.38484983107e-16,2.25922599992e-06,5.15546003641e-08,0.00868730491023,2.02843607405e-09,1.74089081749e-05,6420401590.55,1.03996002952e-12,9.69159411919e-12,1.33729974357e-09
103,7.11260167269e-06,1.6805818146e-06,0.00743763615411,3988.47566561,2.86140081698e-06,0.0130431793525,323.756325129,2.31238193446e-05,0.00116674032017,0.00181682874335
104,1.16534646425e-31,1.09442659267e+33,1.21761133145e-39,3.87918723358e-29,2.50279087064e-33,3.11111925694e-16,1.38860190942e-21,6.88038644837e-26,3.73337772631e-24,0.00131645848248
105,7.27791157266e-23,7.03413619516e+22,5.80369518998e-31,1.40702129238e-18,3.38691621344e-25,5.1593869656e-11,7.06395619447e-12,9.76139687327e-21,1.11000697567e-15,0.0201339069975
106,0.00938298276543,3.050964749e-05,0.12028245253,137.118499055,0.00745557843414,0.502442434042,4.59416686505,0.00180894754296,0.000224677915805,0.000392175349353
107,6.23399317816e-15,8.72872211963e-10,1.43558923213e-07,9.01155026319e-06,9.94408339883e-08,2.15149510346e-11,2.48659861478e+12,1.24156815313e-19,1.63658157012e-10,7.98505352782e-12
108,0.01901941809,0.0334191533725,0.00112735146302,2.25586754011,0.000623900919067,0.282585961089,0.00199609166367,0.0378907265945,208.291535861,0.000966918607256
109,2.73784257682e-14,7.68232407435e-21,1.49426066244e-09,0.000436392072005,4.69041426311e-11,5.47132460363e-10,2.17397526449e-16,1.76884581642e+14,7.73795439096e-14,9.56706737888e-09
110,1.82879545829e-06,3.92193600908e-10,2.50996880242,5.025644822e-05,61012.6208798,0.00738481094136,4.65306494616,0.00345354995704,6.38276054496e-09,1.29312055574e-09
111,32142752517.6,8.13076638554e-08,0.0434257672283,1.58729175502e-06,8.64847573834e-11,1.11706652319e-08,1.19426270925e-10,1.01351493787e-14,2.01318253573e-07,8.13693271459e-10
112,1.96234982543e-06,6.88154885746e-07,0.0260807058666,0.00104951515851,1.0663216582e-05,1.40573827664e-06,2996579.3727,5.44292988635e-10,3.21175016326e-07,2.24769841877e-06
113,1.08880868669e-09,6.03085846496e-13,54835327.1142,0.000289030254924,1.77027237997e-06,0.000139057392072,117.7071689,2.9068824841e-08,3.61381488819e-10,1.54966536651e-09
114,3.61640291725e-05,1.16004065259e+12,2.87707385679e-12,6.38991238948e-16,3.93483259997e-13,8.72610866251e-10,1.86868454039e-11,2.85105232918e-10,1.39640723298e-05,1.30675513863
115,1.32277913477e-05,4.3654018599e-09,2.75245155203e-06,33185.339365,0.00034954823988,5.07990973774,3.52614947584e-07,6.49689454719,2.28623289636e-09,0.00559724596242
116,1751841994.36,8.94327012978e-14,4645.63628325,2.71001891827e-08,2.09363616255e-07,1.19997221754e-08,7.07103059307e-09,2.19481462072e-13,0.000868157754086,2.50260153057e-13
117,0.194652805827,4.44440641007e-14,0.000858267651733,3.10872838927e-05,9810452.62005,0.0103048220073,9.25078396888e-08,2.60685116397e-06,4.1475920924e-10,2.28469381519e-13
118,9.54974286979e-10,0.000184986409973,0.0547432187654,0.921827916991,1.81023139188e-05,0.00200818281924,34479.2990413,0.000451825408169,4.24724779575e-07,3.4218653477e-05
119,0.000286759124816,0.000497957786448,3.03714426503,1.33741308126,4.72739321307,1.06592786736,0.000355889484468,6.67862383081,0.000679095182411,0.0010761264534
120,1.94989299842,0.0100275029322,1.71604639789e-09,8.53339160089e-09,8.63727035649e-10,4.43686487103e-08,8.51021334231e-09,4.88158428566e-12,764352977.359,8.86530467973e-09
121,0.00410422043637,0.0119462069482,9.51784467075e-05,274.256614293,0.0012595418965,39.3176315991,0.000251844836644,0.0763805492325,0.0005231052043,0.00361635314024
122,1.99727428479e-16,1.2988396725e+16,7.70231506676e-19,1.13573964824e-13,2.99335963239e-17,2.5620874734e-08,3.0888554622e-10,2.4708506955e-14,1.29760967087e-13,5.24425578199
123,7.06535397494e-13,7.83731162131e-21,2.0618797471e+16,2.14094213157e-07,2.45061722775e-14,1.28227942608e-09,6.69557194133e-13,5.55385008644e-14,2.76289021299e-15,8.79702012097e-20
124,0.115394916215,0.0432356799015,1.46884569487e-09,1.49919105105e-05,7.49092733814e-08,4.22249689615e-06,1.31928871857e-06,7.52914054141e-09,3859392.68423,0.00366297745315
125,37.264363292,0.00194600404847,11.4414966045,0.247968330443,0.0481791441162,0.0151371649738,0.0100220678561,0.00146256424917,0.0439287007452,0.00662786005864
126,4.27357771294,0.00787046706502,25.4781104969,0.020381591767,8.18116543465e-05,0.00164828956089,0.000677967291182,0.000226559538437,159.333673064,0.00321399497904
127,3.50126911724e-05,2.93639202179e-06,0.000259530919486,5679.50830366,0.00310956030177,0.00147510263293,0.00191938644779,0.0173327059377,0.000558126546638,0.000111276575656
128,0.00018383518283,2.53126667e-05,0.0112979306288,15.3443300939,0.00785605026496,57.161266104,64.7184504113,0.00193728812061,2.99333223418e-05,0.000183617915894
129,0.0010153011421,7.94229619433e-08,7501.08477033,3.64846407706,8.74671849295e-05,0.0447536121788,0.00306873612844,0.000224236953808,2.52738792635e-05,7.96866128068e-06
130,4.42641679153e-12,1.52586566124e-22,2.26465774528,2.06654160618e-10,4.93633350788e+12,2.38583896568e-11,0.000340682196724,7.15201494955e-07,1.03024626735e-20,8.04490119868e-20
131,1.39307844548e-23,1.15972444523e+31,1.40439123936e-29,2.75215651048e-33,8.79945003376e-32,6.11390813926e-22,5.54103097326e-16,1.40044665465e-24,3.00610413951e-19,4.93706479931e-08
132,3.9652030083e-07,8.52480645561e-08,3.74647739527e-15,8.76046219494e-10,1.64074619625e-12,6.1250657979e-11,5.34932856863e-12,4.93631276941e-15,2.26191679446e+13,2.14924037227e-10
133,1.49158152362e-16,1.26149193699e-13,5.60391361369e-37,1.43739344531e-22,1.01930449568e-35,2.89535742574e-26,3.54154016967e-43,1.35918018108e-21,7.34355070622e-33,2.89780236177e+36
134,0.014025487319,925963.633777,3.88674252644e-06,2.96565635227e-07,4.3047106768e-06,4.61753613324e-06,0.0134600316236,6.04120964681e-07,3.4236458561e-06,0.128674796582
135,0.00609838118732,7.44376662694e-05,1026.87954894,0.0819461454464,0.0025181866666,0.000653051116593,0.0139563385318,0.00723231658775,0.000114463950698,0.00636030050732
136,6.14867505919e-11,1.97843959373e-07,2.59176284636e-13,1.18187531862e-12,1.09955588711e-14,5.70523180111e-13,4.39381291153e-16,1.35020505475e-08,2.66190538983e-11,1.25036367755e+15
137,4.8632441087e-10,1.2013823143e-09,3.08798089222e-08,1.61462516309e-08,0.000164109245948,0.0164951617628,8.85864381404e-13,920683518.78,1.34850247403e-10,4.03220984408e-06
138,0.000173390947573,1.07477805505e-09,40752.6577202,0.116472510784,0.010506443089,0.000982299918593,0.0814571219064,6.0907317196e-06,3.08981200393e-05,6.90422765521e-07
139,1.60576335657,10.5253457574,0.0417289393396,0.00166078322554,0.053233084353,0.00080737083963,0.103813736132,0.00206139777533,0.67385550978,9.44841034536
140,2.960051686e-08,3.22589392262e-06,0.000223645373738,29.225663401,0.000107398159379,0.000991794012429,354263.332121,3.2995697703e-08,1.00944924516e-08,6.73247400459e-05
141,3.15117137469e-14,1.22349532119e-11,7.59308588474e-09,4.04432212264,3.37069186506e-12,63876085309.0,2.78020068901e-09,9.9371528014e-10,5.25764041091e-13,3.87691840048e-13
142,3.77016467827e-06,8.27645732395e-07,0.0519885489961,1.37301198554,5.41432968397e-05,9.54057254209e-07,331639.058268,1.39881625438e-08,3.70467246832e-08,0.00407553303549
143,0.00014910544479,2.75036429022e-05,0.703498931368,175.182238946,0.144981984771,0.0108359430747,0.190070342518,0.011493152051,0.00166980228993,0.00348016184414
144,0.160451562369,1.09243863154e-09,1.52926875266e-07,1.78484070599e-10,1.12650769678e-06,1.73358672406e-10,4.96693227836e-11,2.93222505493e-08,3231880101.99,9.81822112746e-09
145,0.0215246696853,0.00207671372515,0.109968690495,6.61339156075,0.663017608487,0.0226048275017,0.0194593590925,0.151359709321,0.00675591820157,0.567201892852
146,1.53442117355e-24,1.34654432526e-17,1.26702492406e-11,0.00652373573487,4.38405708997e-10,5.16257635388e-11,4.81358516005e+16,4.33989645908e-21,1.00628134026e-19,6.26201584604e-17
147,2.49366688392e-06,0.000149297962907,2646.05855282,0.000100028506134,1.53836936024e-06,466.620992646,13.1517022506,0.000307663769463,7.01695715056e-08,3.11241254711e-07
148,9.82968923138e-07,4.34247573953e-06,0.153482257747,0.100742649082,0.0221399282816,3273.87629395,0.00527496412026,0.135143498435,3.71789028953e-07,4.56257393462e-06
149,3.39571370287e-06,1.23314086327e-07,92656.8261351,0.019637363693,1.68171136944e-05,0.398411017768,0.000114338593024,0.000394521381864,1.03488329239e-07,1.25094850256e-05
150,0.114840065948,0.000479093277439,0.0252347626116,0.00209006149401,0.00240128984998,0.000362643589346,0.0386206289826,2.20014239578e-05,1563.7979168,0.00042523792223
151,1.76946309936e-05,0.00181249360305,4.34392543912e-06,1.63553723241e-05,1.67424059556e-06,2.90244090623e-05,1.36512523446e-07,0.000343434434463,3.29964865012e-06,2560334.86099
152,1.39677527817e-10,5.44505367868e-08,6.30523903798e-06,0.0129527521657,0.000148780308501,7.51503768339e-07,87917397.2637,6.85887172426e-11,3.97080132364e-10,9.69390629063e-08
